Unnamed: 0,CompanyName,RevenueRangeUSDm,NumberOfEmployees,TotalFundRaisedUSDm,NumberOfFundingRounds,CurrentValuationUSDm,RoundType,FundingStatus,NumberOfInvestors,GlobalTrafficRank,Source,City,Country,Area,AlsoKnownAs,EoYArea,InvestorsOrganization,InvestorsPerson,State,UID,ZipCode,permalink
8008,Lucerno Dynamics,,1 - 10,7.2,3,6.0,venture_a,Early Stage Venture,,,crunchbase,Morrisville,United States,US-Central,,"Southeast (Alabama, Carolinas, Georgia, Tennessee)",,,North Carolina,ffaf850beb96a8daedda89e4f417e736,27560,lucerno-dynamics
8009,Explica,,1 - 10,1.833,3,1.3330000000000002,venture_a,Early Stage Venture,,8598762.0,crunchbase,Austin,United States,,,,,,Texas,06af6b9dc8937d7ab3a545ced673b9c0,,explica
8010,Cerebellum Capital,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,13415570.0,crunchbase,San Francisco,United States,US-West,,Northern California,Victory Capital,,California,df603eb833f5182e13e45c81b7591a46,94104,cerebellum-capital
8011,Neighborhood Bancorp,,101 - 250,6.0,1,6.0,venture_unknown,Late Stage Venture,,5729489.0,crunchbase,Mora,United States,,,,,,New Mexico,553f4230bb49b629d446ca7e8d19d215,,neighborhood-bancorp
8012,Carson Wealth Management Group,,51 - 100,35.0,1,35.0,venture_unknown,Late Stage Venture,1.0,1579864.0,crunchbase,Omaha,United States,US-Central,,Heartland,Long Ridge Equity Partners,,Nebraska,bede85fc740b122e56df894ec5478400,68154,carson-wealth-management-group
8013,Applecart,,11 - 50,5.0,3,4.05,venture_unknown,Late Stage Venture,,5217689.0,crunchbase,New York,United States,,,,,,New York,902d61b27b7039fda61fc3a9dc44fe1a,,project-applecart
8014,Infinite Uptime,,11 - 50,6.1411430000000005,4,5.0,venture_a,Early Stage Venture,10.0,4402702.0,crunchbase,Berkeley,United States,US-West,,Northern California,"Infrastructure Leasing & Financial Services Limited;Dorm Room Fund;Mayfield Fund;Berkeley SkyDeck;Plug and Play;GSR Ventures;Global IoT Technology Ventures, Inc.;CITRIS Foundry;OUP (Osage University Partners);Pear Ventures",,California,d9882f3e55c1a0dde592a0cb781ffe7e,94704,infinite-uptime
8015,XStream Trucking,,11 - 50,14.0,3,10.5,venture_a,Early Stage Venture,6.0,15756168.0,crunchbase,Redwood City,United States,US-West,['XStream'],Northern California,Uncork Capital;Tandem Capital;FusionX Ventures;Autotech Ventures;Root Ventures;Calibrate Ventures,,California,f37d4a364a7dcf470220f15b65229cc5,94063,xstream-trucking
8016,Speakeza,,,0.0,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Tel Aviv,Israel,Israel,,,Birthright Israel Excel Ventures Program,,Tel Aviv,515cf0871aa5544d5919fa474cbe32b8,,speakeza
8017,Virtuka,,1 - 10,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Tel Aviv,Israel,Israel,,,Birthright Israel Excel Ventures Program,,Tel Aviv,0a3dca7735c084c7bbe665c7685fed95,,virtuka
8018,Owkin,,51 - 100,18.1,4,0.0,venture_a,Early Stage Venture,5.0,3052243.0,crunchbase,New York,United States,US-East,,New York,F-Prime Capital;NJF Capital;Cathay Innovation;GV;Eight Roads Ventures,,New York,8382eda7d0d29cbd785d5908fc4a37fb,10023,owkin-2
8019,StarJungle,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,,,,,,Birthright Israel Excel Ventures Program,,,c2d0ecc6cc2bf5be163e3d534b6b82fa,,starjungle
8020,CrowdVid,,,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,,,,,,Birthright Israel Excel Ventures Program,,,2f5b713f67ce143ae5ce288c425076ad,,crowdvid
8021,Showtime Analytics,,11 - 50,3.577335,2,2.290817,venture_unknown,Late Stage Venture,1.0,1205169.0,crunchbase,Blackrock,Ireland,UK&I,['Showtime'],,Alibaba Pictures,,Dublin,cc4124f3267c4796ec00edca780c6fef,,showtime-analytics
8022,Oculis,,11 - 50,37.355911,9,15.712352,venture_b,Early Stage Venture,3.0,10761012.0,crunchbase,Reykjavík,Iceland,Nordics,,,Nan Fung Life Sciences;Brunnur Ventures;Tekla Capital Management,,Gullbringusysla,dd0ce3caf5d1becbbb5ba51bb7ce6cb0,,oculis
8023,Casetabs,,11 - 50,13.869916,4,3.0,venture_b,Early Stage Venture,,520264.0,crunchbase,Santa Monica,United States,US-West,,Pacific Southwest (Orange County and San Diego),,,California,c220c38facfaec772962bde1cca79de9,92612,casetabs
8024,UNICAF,,251 - 500,48.2,3,28.0,venture_b,Early Stage Venture,4.0,26017.0,crunchbase,Larnaca,Cyprus,CESA,,,EDEX;University Ventures;CDC Group;Goldman Sachs,,Larnaca,6064531f448b7f3d5bc4dde7dd73bfcf,6019,unicaf
8025,Joy,,11 - 50,17.82,4,13.32,venture_a,Early Stage Venture,4.0,33603.0,crunchbase,San Francisco,United States,,['Joy'],,rocketship.vc;Formation 8;General Catalyst;AltaIR Capital,,California,c196ffeebc5b705381349afa698836c4,,joytheapp
8026,European Games Group,,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,2.0,15349185.0,crunchbase,München,Germany,GSA,,,Ventech;Omnes Capital,,Bayern,065e1565e4589a7fd1320f6fad5ba33c,81667,european-games-group
8027,Ayar Labs,,11 - 50,29.5,5,0.0,venture_unknown,Late Stage Venture,1.0,5812861.0,crunchbase,Emeryville,United States,,,,Lockheed Martin Ventures,,California,a99dc8ae3d2580a37363cd0ba896b281,,ayar-labs
8028,Laudex,,101 - 250,14.2,4,3.3,venture_c,Late Stage Venture,,990429.0,crunchbase,Mexico City,Mexico,Latam North,,,,,Distrito Federal,b31a924725adfd735d07693191ab3d75,05120,laudex
8029,Hospi Corporation,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,21686218.0,crunchbase,Newark,United States,US-West,,Northern California,The Angels' Forum,,California,52d0742e13c8976f4158f139e77cd41a,95136,hospi-corporation
8030,Geomec,,11 - 50,2.6,1,2.6,venture_unknown,Late Stage Venture,1.0,30762007.0,crunchbase,Stavanger,Norway,Nordics,,,Saudi Aramco Energy Ventures,,Rogaland,fce6c910564185c8570d3933abcbf9f7,,geomec
8031,Pateo,,1 - 10,540.714084,4,0.0,venture_b,Early Stage Venture,1.0,609460.0,crunchbase,Shanghai,China,Greater China,"['博泰悦臻', 'Botai Yuezhen', '上海博泰悦臻电子设备制造有限公司']",,Suning.com,,Shanghai,6b0424aa2684c3d5e6098d10445adfdd,200030,pateo-group
8032,Datawin,,,5.0,1,5.0,venture_a,Early Stage Venture,1.0,21411090.0,crunchbase,Shanghai,China,Greater China,,,Ventech China,,Shanghai,da8ba5bcd6ef7f39f2ae561a327d5fc5,,datawin
8033,WonderFull (Wandou Gongzhu),,,59.137919,3,49.137919,venture_b,Early Stage Venture,3.0,438698.0,crunchbase,Beijing,China,Greater China,,,Xinjing Holding;Sugi Holdings;SBI Group,,Beijing,0b92a0985fa18b2f758b437180eb65b8,,wonderfull-wandou-gongzhu
8034,Standard Bariatrics,,,0.0,2,0.0,venture_a,Early Stage Venture,6.0,,crunchbase,Cincinnati,United States,US-Central,,East Central,North Coast Ventures;Accelerant;Emergent Medical Partners;RiverVest;Hatteras Venture Partners;Queen City Angels,,Ohio,1ba3f6b76e6a3d04db9e025386ae2c7f,45241,standard-bariatrics
8035,Sliver.tv,,11 - 50,56.0,7,0.0,venture_a,Early Stage Venture,1.0,490442.0,crunchbase,Cupertino,United States,,,,Blockchain Ventures,,California,6d20b3ec664e2bc486f8a8a3ffbb637a,,sliver-tv
8036,EasyRecrue,,51 - 100,9.966356,4,6.588064,venture_c,Late Stage Venture,3.0,195876.0,crunchbase,Paris,France,WEM,,,Bpifrance;Entrepreneur Venture;Elaia,,Ile-de-France,1062a289ce0b7d254b7b0c2c79221ee8,75002,easyrecrue
8037,Captain Contrat,,11 - 50,5.9927150000000005,4,4.732193,venture_a,Early Stage Venture,2.0,101747.0,crunchbase,Paris,France,WEM,,,Bpifrance;CapHorn Invest,,Ile-de-France,683f3011fbe0c440ae0b18e07032ab1b,75002,captain-contrat-2
8038,Sibly,,11 - 50,0.0,5,0.0,venture_unknown,Late Stage Venture,,9187311.0,crunchbase,Redwood City,United States,,"['Sibly, Inc.']",,,,California,637d081aabeb5c3ddb8e75ec1ff44aa8,,sibly
8039,Yiguo.com,,5001 - 10000,500.0,3,300.0,venture_d,Late Stage Venture,1.0,1393089.0,crunchbase,Changning,China,Greater China,"['Shanghai Yiguo E-Commerce', '易果生鲜', 'Yiguo Shengxiang']",,Alibaba Group,,Shanghai,0ec89f21db602ea8e9a1fecd2984e0af,200335,shanghai-yiguo-electron-business
8040,Visybl,,1 - 10,0.1,2,0.0,venture_unknown,Late Stage Venture,3.0,15472801.0,crunchbase,Germantown,United States,US-East,,Mid-Atlantic,Barcoding;BlueSky,"Dawalibi, Norbert",Maryland,42d2b370623df5e882064814487fd381,20876,visybl
8041,Funye,,,12.518472,1,12.518472,venture_unknown,Late Stage Venture,5.0,,crunchbase,Shanghai,China,Greater China,,,Yanzhuang Oils;H Capital Advance;Shanghai Changjingpai Investment Center;Shanghai Qinghong Guyi Capital Management Center;Sichuan Taihe Group,,Shanghai,a636113146111e069868a75c38832079,,funye
8042,Sidekicks,,11 - 50,7.1,1,7.1,venture_unknown,Late Stage Venture,,,crunchbase,Cambridge,United States,US-East,,New England,,,Massachusetts,7dd03fe0ca1ea5e3f413e4678bc7ad14,02138,affinity-project
8043,Stellaris Venture Partners,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,5507408.0,crunchbase,Bangalore,India,India,,,Cisco,,Karnataka,a5694fcf07d1474e93f1e79870ce5905,,stellaris-venture-partners
8044,Owl Labs,,11 - 50,22.3,3,15.0,venture_b,Early Stage Venture,3.0,257836.0,crunchbase,Somerville,United States,,,,Spark Capital;Playground Global;Matrix Partners,,Massachusetts,d5da459d1f6efbcc0c70a71fe78dd201,,owl-labs
8045,Lancai,,,110.382695,4,75.1631,venture_c,Late Stage Venture,5.0,6928449.0,crunchbase,Beijing,China,Greater China,,,NetPosa Technologies;Jingui Yinye;Zeus Entertainment;Sinoenergy Corporation;Antong Holdings,,Beijing,f3443cadc0f6ac9b3d8bb47e87c98d52,,lancai
8046,51Autogo,,,15.0,1,15.0,venture_a,Early Stage Venture,3.0,12008721.0,crunchbase,Beijing,China,Greater China,,,Renren;ZhenFund;Gobi Partners,,Beijing,4572a66b4b67b8a1ce5d0ae19ca443c1,,51autogo
8047,Healthera,,11 - 50,10.506235,6,0.0,venture_unknown,Late Stage Venture,1.0,2793881.0,crunchbase,Cambridge,United Kingdom,UK&I,,,Upscale,,Cambridgeshire,d9f46c714980779d231e647ab74e876b,CB4 0WS,healthera
8048,Ziffity Solutions,,101 - 250,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,4450352.0,crunchbase,San Jose,United States,US-West,['Ziffity Solutions LLC'],Northern California,Aspire Systems,,California,82bfd57993eea27f95901642d0f276dc,95110,ziffity-solutions
8049,Multiply Labs,,1 - 10,2.7,3,2.7,venture_unknown,Late Stage Venture,5.0,9132955.0,crunchbase,San Francisco,United States,,,,P101;Graph Ventures;Pegasus Tech Ventures;CRCM Ventures;Pacific 8 Ventures,,California,1c854d3d1f6505073f76cc49e339a5d7,,multiply-labs
8050,Elafris,,11 - 50,0.0,2,0.0,venture_unknown,Late Stage Venture,,22385067.0,crunchbase,San Francisco,United States,,,,,,California,8cfa469c614ffde88dfe9b6f885f20eb,,elafris-inc
8051,Mindful Chef,,11 - 50,12.033425,4,7.670672,venture_a,Early Stage Venture,1.0,237159.0,crunchbase,London,United Kingdom,UK&I,,,Piper Private Equity,,England,09a05f079ecaec86c6ed21b37b7eb33d,SW18 1FZ,mindful-chef
8052,Calypso Biotech,,11 - 50,25.955233,2,22.692718,venture_a,Early Stage Venture,4.0,8406494.0,crunchbase,Plan-les-ouates,Switzerland,GSA,,,M Ventures;Johnson & Johnson Innovation;Gilde Healthcare;INKEF Capital,,Geneve,d44788eed3228957feb55edaa70db957,1228,calypso-biotech
8053,Tekpea,,11 - 50,2.7,2,10.0,venture_a,Early Stage Venture,1.0,3916116.0,crunchbase,Sunnyvale,United States,US-West,,Northern California,FCP Emprendimiento e Innovación SP,,California,872947ee45a9c00bf381d53525913e55,94085,tekpea
8054,MeasureOne,,11 - 50,2.315,2,0.0,venture_unknown,Late Stage Venture,,15838489.0,crunchbase,San Francisco,United States,US-West,,Northern California,,,California,6deb9485ddb0c5940b31f23f22117d59,94111,measureone
8055,"OptiRTC, Inc.",,11 - 50,10.5,3,0.0,venture_b,Early Stage Venture,1.0,5935286.0,crunchbase,Boston,United States,,['Opti'],,Sidewalk Labs,,Massachusetts,1fff20a92bf7b1866e617f3d81f12440,,opti
8056,Accuity Delivery Systems,,51 - 100,39.959996,2,14.459996,venture_unknown,Late Stage Venture,,390044.0,crunchbase,New York,United States,US-East,,New York,,,New York,370a50315b24c6f4c0187e57dddde310,10019,accuity-delivery-systems
8057,Hoperator,,1 - 10,1.25,2,1.0,venture_unknown,Late Stage Venture,1.0,17139354.0,crunchbase,St Louis,United States,US-Central,,Heartland,Veterans Technology Group,,Missouri,9541d4d4425a59d31edc5cea22a9e16e,63139,hoperator
8058,Cubee Technology,,,0.0,3,0.0,venture_b,Early Stage Venture,1.0,,crunchbase,Shanghai,China,Greater China,"['魔方元', 'Mofang Yuan']",,CMC Capital Group,,Shanghai,c320a54a6cc1ab2e773066ed087c388c,,cubee-technology
8059,Even,,,2.0,1,2.0,venture_unknown,Late Stage Venture,8.0,6384490.0,crunchbase,Brooklyn,United States,US-East,,New York,Idealab;Firstime Venture Capital;Compound,"Gershon, Shimon;Amit, Gadi;Potter, Michael;Atchison, David;Shiloah, Ilan",New York,9add55f9e490193fb302c6a2fdeb93b5,11238,even-2
8060,Keros Therapeutics,,,90.0,3,56.0,venture_c,Late Stage Venture,9.0,13714130.0,crunchbase,Lexington,United States,US-East,,New England,OrbiMed;Venrock;Medison Pharma;Foresite Capital;Pontifax;Partners Innovation Fund;Cowen Healthcare Investments;Arkin Bio Ventures;Global health sciences venture fund,,Massachusetts,866dae3d22b600ace319ef5cf6a47d42,02421,keros-therapeutics
8061,Bicos Online,,11 - 50,0.5620649999999999,1,0.5620649999999999,venture_unknown,Late Stage Venture,1.0,1841515.0,crunchbase,São Paulo,Brazil,Latam South,['Bicos'],,strathfield,,Sao Paulo,91cfe649f2022164aa10647c2fac1083,05414-001,bicos
8062,Grupo Madero,,101 - 250,22.64526,2,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Monterrey,Mexico,Latam North,,,The Carlyle Group,,Nuevo Leon,1dc6638b10e523951ca19ea6a9b3d6bc,,grupo-madero
8063,Vinte,,1001 - 5000,25.0,1,25.0,venture_unknown,Late Stage Venture,,15156866.0,crunchbase,Mexico City,Mexico,Latam North,,,,,Distrito Federal,87c3d832f265e7001652ad3152307184,CP 06600,vinte
8064,DokkanAfkar,,11 - 50,7.0,2,5.0,venture_b,Early Stage Venture,4.0,331001.0,crunchbase,Jeddah,Saudi Arabia,MENA,,,Saudi Venture Capital;Riyad TAQNIA Fund (RTF);Business Incubators and Accelerators Company(BIAC Incubators),"Ali Reda, Mishal",Makkah,4e69f5936c3aa58e20d70ce76355db7c,,dokkanafkar
8065,Agridata Consulting,,1 - 10,1.0,1,1.8,venture_unknown,Late Stage Venture,,14421926.0,crunchbase,Agadir,Morocco,WEM,,,,,"Souss-Massa-Dr,a",fcc676c43b11e4edbb17a32298813f6c,,agridata-consulting
8066,OfficeWorks Inc,,251 - 500,0.0,1,0.0,venture_a,Early Stage Venture,1.0,6631213.0,crunchbase,Woodland Hills,United States,US-West,,Greater Los Angeles,Sopris Capital Associates,,California,c29c850ceaab3818ac2d09bbc346b764,91367,officeworks-inc
8067,Nebbiolo Technologies,,11 - 50,16.034562,3,11.5,venture_a,Early Stage Venture,,7398361.0,crunchbase,Milpitas,United States,US-West,,Northern California,,,California,82b163f51a7e48a143473e1a61edb43e,95035,nebbiolo-technologies
8068,Daling,,,71.901064,3,71.901064,venture_c,Late Stage Venture,1.0,33236.0,crunchbase,Beijing,China,Greater China,['达令'],,Everbright-IDG Industrial Fund,,Beijing,2c73d402f54c129a90d0649e6dc247ff,,daling
8069,Marymond Corp.,,,6.183855,2,0.0,venture_unknown,Late Stage Venture,,11566867.0,crunchbase,Seoul,South Korea,Korea,,,,,Seoul-t'ukpyolsi,546dbcc9b98715610bb1bab623378d96,04768,marymond-corp
8070,Gravity Supply Chain Solutions,,11 - 50,14.5,4,7.0,venture_unknown,Late Stage Venture,1.0,5265538.0,crunchbase,Kowloon City,Hong Kong,Greater China,,,Wavemaker Partners,,Kowloon,cab7e4e90fdf75e5bb34301fb87ea3ce,,gravity-supply-chain
8071,Swift Health Systems,,,70.6,5,45.0,venture_c,Late Stage Venture,3.0,,crunchbase,Irvine,United States,US-West,,Pacific Southwest (Orange County and San Diego),Novo Holdings;Vivo Capital;venBio Partners,,California,31fec3c1afa36a827a4b32550896670a,92617,inbrace
8072,AgShift,,1 - 10,2.0,3,0.0,venture_unknown,Late Stage Venture,1.0,9888475.0,crunchbase,Santa Clara,United States,US-West,,Northern California,Capier Investments,,California,0008f4acbe62b6e60122f0c2da7fd1eb,94085,agshift
8073,Brilliant Light Power,,11 - 50,10.298,1,10.298,venture_unknown,Late Stage Venture,,1393139.0,crunchbase,Cranbury,United States,US-East,,New Jersey,,,New Jersey,9dd1b82ec010638a95b7998ae32dfdc4,08512,brilliant-light-power
8074,Faitron,,1 - 10,0.009934,3,0.0,venture_unknown,Late Stage Venture,,7854499.0,crunchbase,Schlieren,Switzerland,GSA,,,,,Zurich,0da56fb8fa87869a3354209473937a2f,8952 ,faitron
8075,DadeSystems,,11 - 50,11.0,4,0.0,venture_d,Late Stage Venture,1.0,3555516.0,crunchbase,Miami,United States,US-Central,,Florida,"Wells Fargo Strategic Capital, Inc.",,Florida,23117a2216c2fbfa89482b3d7b2d74ea,33186,dadesystems-llp
8076,Proxy,,51 - 100,16.8,3,13.6,venture_a,Early Stage Venture,5.0,648397.0,crunchbase,San Francisco,United States,US-West,,Northern California,Y Combinator;WeWork Creator Fund;Kleiner Perkins;Coatue Management,"Mateen, Justin",California,b9db7baad5541fffb41e8bd5ee7d3fe8,94107,martians
8077,Singlera Genomics,,,80.0,2,60.0,venture_a,Early Stage Venture,5.0,,crunchbase,La Jolla,United States,US-West,,Pacific Southwest (Orange County and San Diego),UCF Medical Investment;Jointown Pharmaceutical Group;Green Pine Capital Partners;Lilly Asia Ventures;Prosperico Ventures,,California,bc2a91efd59ea16441883f38eb275c32,92037,singlera-genomics
8078,Hero FinCorp,,1001 - 5000,104.88841399999998,1,776.951216,venture_unknown,Late Stage Venture,2.0,243085.0,crunchbase,New Delhi,India,India,,,Credit Suisse;Chrys Capital,,Delhi,80be61299c7e63c2cfc7d89e7a1860df,110057,hero-fincorp
8079,River Ridge,,11 - 50,13.00221,1,13.00221,venture_unknown,Late Stage Venture,1.0,16498081.0,crunchbase,Burnsville,United States,US-Central,,Heartland,Business Growth Fund,,Minnesota,11b2fff7a8b4298a87515462b9b24f75,55306,river-ridge
8080,ZiPi,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,Indore,India,India,,,Swan Angel Network,,Madhya Pradesh,4b6800895bcdf962f62cc08cbc6abdc1,,zipi
8081,Domestly,,11 - 50,0.0,2,0.0,venture_a,Early Stage Venture,1.0,5870540.0,crunchbase,Cape Town,South Africa,Africa,,,Industrial Development Corporation,,NA - South Africa,f9670670f2109537e10c83d2e565cf93,7925,domestly
8082,Campaign,,11 - 50,7.996499000000001,3,7.496499000000001,venture_unknown,Late Stage Venture,1.0,2022067.0,crunchbase,Emeryville,United States,US-West,['Campaign Living'],Northern California,JCMB Beteiligungs,,California,9cc4ad7c656dab71354f13e3054f269c,94608,campaign-3
8083,Wandering Bear Coffee,,1 - 10,10.45,5,8.0,venture_a,Early Stage Venture,2.0,5911681.0,crunchbase,New York,United States,US-East,,New York,M3 Ventures;AF Ventures (formerly AccelFoods),,New York,2b1929e7ad82272e041c26492f1beec1,10011,wandering-bear-coffee
8084,Emotibot Technologies,,101 - 250,75.0,3,45.0,venture_b,Early Stage Venture,5.0,818959.0,crunchbase,Shanghai,China,Greater China,"['竹间', 'Zhujian', '竹间智能科技（上海）有限公司']",,Puhua Capital;VIA Capital Group;V Fund Management;Keywise Capital;Lingfeng Capital,,Shanghai,331d2f23492e4f4a54bc9b8d204225bb,,emotibot-technologies-limited
8085,Acconeer,,11 - 50,9.535281,3,7.1563630000000025,venture_unknown,Late Stage Venture,2.0,3323504.0,crunchbase,Lund,Sweden,Nordics,,,,"Nordberg, Bert;Lantto, Jörgen",Skane Lan,5209ae450b0985982e038d165eb31783,223 63,acconeer
8086,OPER,,11 - 50,0.826974,3,0.0,venture_unknown,Late Stage Venture,1.0,,crunchbase,St Louis,United States,,,,Serra Ventures,,Missouri,45d8a5ff0cd16746f5df698444ef7852,MO 63130,oper
8087,Tricked.dk,,11 - 50,0.0,1,0.0,venture_unknown,Late Stage Venture,1.0,9887733.0,crunchbase,Köpenhamn,Sweden,Nordics,,,Seier Capital,,Vasternorrlands Lan,25e110d9d1a11b3a1a71995afddb4fc8,1300,tricked-dk
8088,Starcity,,11 - 50,20.25,2,16.45,venture_a,Early Stage Venture,7.0,1074499.0,crunchbase,San Francisco,United States,US-West,,Northern California,Peak State Ventures;Presidio Bay Ventures;Urban Us;Reshape;Vander Capital Partners;Y Combinator;Bullpen Capital,,California,4d09d6325d803db10aacf5a0081e55dc,94133,starcity
8089,Gemini Development,,1 - 10,3.684926,2,3.5849260000000003,venture_unknown,Late Stage Venture,,,crunchbase,Fayetteville,United States,,,,,,Arkansas,c0541aded4cd34ba584da73d7b63ec8d,,gemini-development
8090,Grabnpay eCommerce Private Limited,,11 - 50,0.14,1,0.64,venture_unknown,Late Stage Venture,,31333708.0,crunchbase,Bangalore,India,India,['Grabnpay'],,,,Karnataka,5870f30201f0fa7b4c5ca8d2d276fad6,560099,grabnpay-ecommerce-private-limited
8091,"Spiio, Inc.",,1 - 10,0.3,4,0.0,venture_unknown,Late Stage Venture,1.0,9129754.0,crunchbase,Palo Alto,United States,US-West,,Northern California,InQvation,,California,677a22a4b479f8ee2b609414bdf589d1,94301,spiio-international
8092,Silverfort,,11 - 50,11.5,4,11.5,venture_a,Early Stage Venture,3.0,,crunchbase,Tel Aviv,Israel,Israel,,,Singtel Innov8;StageOne Ventures;TLV Partners,,Tel Aviv,27009f535f8db64f20fbe8e31fa5fdff,6688106,silverfort-2
8093,Shattuck Labs,,501 - 1000,57.019736,3,46.61891,venture_unknown,Late Stage Venture,,3754034.0,crunchbase,Austin,United States,US-West,,Central Texas,,,Texas,992c7694ee1e6b710d3bd0a501fd19fb,78703,shattuck-labs
8094,AbsoluteCARE,,51 - 100,12.020029,1,12.020029,venture_unknown,Late Stage Venture,,,crunchbase,Baltimore,United States,US-East,,Mid-Atlantic,,,Maryland,643077a928608a02a8c584c49706b73d,21201,absolutecare
8095,BabyPage,,,2.026532,2,0.995,venture_unknown,Late Stage Venture,1.0,22236119.0,crunchbase,Albuquerque,United States,US-West,,Mountain Desert,Keiretsu Forum,,New Mexico,3db82e6544cf34a9439f5068b8303226,87112,babypage
8096,Tupuca,,101 - 250,0.52,3,0.0,venture_a,Early Stage Venture,,1703091.0,crunchbase,Luanda,Angola,Africa,,,,,Luanda,17d2c0a6fb8908bf4744a0970894dab5,,tupuca
8097,Bezlio,,11 - 50,1.85,1,1.85,venture_unknown,Late Stage Venture,1.0,2455354.0,crunchbase,Wadsworth,United States,US-Central,['SaberLogic Inc.'],East Central,JumpStart,,Ohio,d997ca2ac781385db23727cfff024578,44281,saberlogic-llc
